id,username,type,graduation_date,cgpa,entryyear,entrytype,left_date
1068,21831639,2,19.06.2023,3.07,2018,1,NULL
1069,21889038,2,10.10.2022,2.45,2018,21,NULL
1070,21889134,2,15.07.2024,2.39,2018,21,NULL
1071,21889541,2,10.03.2022,3.06,2018,21,NULL
1072,21889981,2,30.05.2022,2,2018,21,NULL
1073,21892542,2,21.08.2024,2.65,2018,3,NULL
1074,21892906,2,19.06.2023,2.8,2018,3,NULL
1077,N18131749,4,25.08.2020,NULL,2018,NULL,NULL
1080,N18136223,4,05.02.2021,NULL,NULL,NULL,NULL
1081,N18133808,4,05.02.2021,NULL,NULL,NULL,NULL
1082,N18137695,4,15.06.2021,NULL,2018,NULL,NULL
1084,N18138700,6,05.02.2020,NULL,NULL,NULL,NULL
1085,N18136809,6,05.02.2020,NULL,NULL,NULL,NULL
1086,N18131866,6,05.02.2020,NULL,NULL,NULL,NULL
1087,N18132856,6,05.02.2020,NULL,NULL,NULL,NULL
1088,N18135943,6,05.02.2020,NULL,NULL,NULL,NULL
1089,N18139171,6,05.02.2020,NULL,NULL,NULL,NULL
1091,N18130659,8,05.02.2020,NULL,2018,NULL,NULL
1092,N18134991,9,NULL,NULL,NULL,NULL,NULL
1093,N18136063,9,NULL,NULL,NULL,NULL,NULL
1094,N18135599,9,NULL,NULL,NULL,NULL,NULL
1095,N18132094,8,05.02.2020,NULL,NULL,NULL,NULL
1096,N18133293,8,05.02.2020,NULL,NULL,NULL,NULL
1097,N18138034,8,05.02.2020,NULL,NULL,NULL,NULL
1098,N18134892,8,05.02.2020,NULL,NULL,NULL,NULL
1099,N18135623,8,05.02.2020,NULL,NULL,NULL,NULL
1100,N18133592,8,05.02.2020,NULL,NULL,NULL,NULL
1103,N18133385,6,05.02.2020,NULL,NULL,NULL,NULL
1104,N18139959,6,05.02.2020,NULL,NULL,NULL,NULL
1105,N18139791,6,05.02.2020,NULL,NULL,NULL,NULL
1111,21232317,4,01.06.2022,NULL,2018,NULL,NULL
1112,N16125513,10,12.07.2024,3.92,2019,34,NULL
1113,20829358,11,NULL,NULL,2019,34,NULL
1114,N18231355,6,30.06.2020,NULL,2018,NULL,NULL
1115,N17113663,8,30.06.2020,NULL,NULL,NULL,NULL
1116,N18234418,6,30.06.2020,NULL,2018,NULL,NULL
1117,N18231612,6,30.06.2020,NULL,2018,NULL,NULL
1118,N18237258,6,30.06.2020,NULL,2018,NULL,NULL
1119,N18237245,6,30.06.2020,NULL,2018,NULL,NULL
1120,N18230376,6,30.06.2020,NULL,2018,NULL,NULL
1121,N18239837,6,30.06.2020,NULL,2018,NULL,NULL
1122,N18238867,6,30.06.2020,NULL,2018,NULL,NULL
1124,N18237474,6,30.06.2020,NULL,2018,NULL,NULL
1125,N18232869,6,30.06.2020,NULL,2018,NULL,NULL
1126,N18239489,6,30.06.2020,NULL,2018,NULL,NULL
1127,N18239791,6,30.06.2020,NULL,2018,NULL,NULL
1128,N18235811,6,30.06.2020,NULL,2018,NULL,NULL
1129,N18235707,6,30.06.2020,NULL,2018,NULL,NULL
1130,N18239714,6,30.06.2020,NULL,2018,NULL,NULL
1131,N18237319,6,30.06.2020,NULL,2018,NULL,NULL
1132,N18233235,4,01.02.2022,NULL,NULL,NULL,NULL
1133,N18238076,6,30.06.2020,NULL,2018,NULL,NULL
1135,N18234107,4,05.02.2021,NULL,2019,30,NULL
1137,N18231600,8,05.02.2020,NULL,NULL,NULL,NULL
1138,N18233867,8,30.06.2020,NULL,2018,NULL,NULL
1139,N18238186,8,30.06.2020,NULL,2018,NULL,NULL
1140,N18239961,8,30.06.2020,NULL,2018,NULL,NULL
1141,N18231155,8,30.06.2020,NULL,2018,NULL,NULL
1142,N18234101,8,30.06.2020,NULL,2018,NULL,NULL
1143,N18232192,6,30.06.2020,NULL,2018,NULL,NULL
1144,N18231303,6,30.06.2020,NULL,2018,NULL,NULL
1145,N18232541,6,30.06.2020,NULL,2018,NULL,NULL
1146,N18238847,6,30.06.2020,NULL,2018,NULL,NULL
1150,N18238788,8,30.06.2020,NULL,2018,NULL,NULL
1151,N18236326,8,30.06.2020,NULL,2018,NULL,NULL
1152,N18239883,8,14.09.2020,NULL,2018,NULL,NULL
1153,N18233862,8,30.06.2020,NULL,2018,NULL,NULL
1154,21900839,3,NULL,NULL,2019,4,NULL
1155,21900877,2,NULL,1.71,2019,4,NULL
1156,21904401,2,NULL,2.9,2019,3,NULL
1157,21904415,2,NULL,2.7,2019,3,NULL
1158,21904429,2,NULL,2.44,2019,3,NULL
1159,21947804,2,NULL,3.5,2019,1,NULL
1160,21947818,3,NULL,NULL,2019,1,NULL
1161,21947823,2,NULL,3.25,2019,1,NULL
1162,21947837,2,NULL,3.1,2019,1,NULL
1163,21947842,3,NULL,NULL,2019,1,NULL
1164,21947856,3,NULL,NULL,2019,1,NULL
1165,21947861,2,NULL,3.57,2019,1,NULL
1166,21947875,2,NULL,3.04,2019,1,NULL
1167,21947889,2,NULL,2.74,2019,1,NULL
1168,21947894,2,NULL,3.06,2019,1,NULL
1169,21947909,2,NULL,2.59,2019,1,NULL
1171,21947928,2,NULL,3.14,2019,1,NULL
1172,21947933,2,NULL,2.95,2019,1,NULL
1173,21947947,3,NULL,NULL,2019,1,NULL
1175,21947966,2,NULL,3.24,2019,1,NULL
1176,21947971,2,NULL,2.99,2019,1,NULL
1177,21947985,2,NULL,3.02,2019,1,NULL
1178,21947999,2,NULL,3.56,2019,1,NULL
1179,21948006,2,NULL,3.17,2019,1,NULL
1180,21948011,2,NULL,3.22,2019,1,NULL
1181,21948025,3,NULL,NULL,2019,1,NULL
1182,21948039,2,NULL,2.58,2019,1,NULL
1183,21948044,2,NULL,3.71,2019,1,NULL
1185,21948063,2,NULL,2.74,2019,1,NULL
1186,21948077,2,NULL,3.28,2019,1,NULL
1187,21948082,2,NULL,2.4,2019,1,NULL
1188,21948096,3,NULL,NULL,2019,1,NULL
1189,21948102,2,NULL,3.57,2019,1,NULL
1190,21948116,2,NULL,2.97,2019,1,NULL
1191,21948121,2,NULL,3.05,2019,1,NULL
1192,21948135,2,NULL,3.03,2019,1,NULL
1193,21948149,3,NULL,NULL,2019,1,NULL
1195,21948168,2,NULL,3.17,2019,1,NULL
1196,21948173,2,NULL,3.49,2019,1,NULL
1197,21948187,3,NULL,NULL,2019,1,NULL
1198,21948192,2,NULL,2.98,2019,1,NULL
1199,21948207,3,NULL,NULL,2019,1,NULL
1201,21948226,3,NULL,NULL,2019,1,NULL
1203,21948245,3,NULL,NULL,2019,1,NULL
1204,21948259,2,NULL,3.21,2019,1,NULL
1205,21948264,2,NULL,3.41,2019,1,NULL
1206,21948278,3,NULL,NULL,2019,1,NULL
1207,21948283,2,NULL,3.13,2019,1,NULL
1208,21948297,2,NULL,3.21,2019,1,NULL
1209,21948303,2,NULL,3.65,2019,1,NULL
1210,21948317,2,NULL,2.94,2019,1,NULL
1211,21948322,2,NULL,3.21,2019,1,NULL
1212,21948336,2,NULL,2.81,2019,1,NULL
1214,21948355,2,NULL,3.17,2019,1,NULL
1215,21948369,2,NULL,3.29,2019,1,NULL
1216,21948374,2,NULL,3.27,2019,1,NULL
1217,21948388,2,NULL,3.3,2019,1,NULL
1218,21948393,2,NULL,3.42,2019,1,NULL
1219,21948408,3,NULL,NULL,2019,1,NULL
1220,21948413,2,NULL,3.54,2019,1,NULL
1222,21948432,2,NULL,2.98,2019,1,NULL
1223,21948446,2,NULL,2.89,2019,1,NULL
1224,21948451,2,NULL,3.55,2019,1,NULL
1225,21948465,2,NULL,2.74,2019,1,NULL
1226,21948479,2,NULL,3.09,2019,1,NULL
1227,21948484,2,NULL,3.26,2019,1,NULL
1228,21948498,2,NULL,2.37,2019,1,NULL
1229,21948504,2,NULL,2.9,2019,1,NULL
1230,21948518,3,NULL,NULL,2019,1,NULL
1231,21986099,2,NULL,3,2019,21,NULL
1232,21986362,2,NULL,3,2019,21,NULL
1233,21988548,2,NULL,2.77,2019,21,NULL
1234,21989526,2,NULL,2.6,2019,21,NULL
1235,21995024,2,NULL,3,2019,22,NULL
1236,21995302,2,NULL,3.41,2019,21,NULL
1237,21996049,2,NULL,3.31,2019,21,NULL
1240,21232393,4,NULL,NULL,2019,NULL,NULL
1242,21232652,4,NULL,NULL,2019,NULL,NULL
1244,N19131188,2,NULL,3.63,2019,NULL,NULL
1245,N19130785,2,NULL,2.75,2019,NULL,NULL
1249,N19131490,6,NULL,NULL,2019,NULL,NULL
1250,N19135443,6,NULL,NULL,2019,NULL,NULL
1251,N19130852,6,NULL,NULL,2019,NULL,NULL
1252,N19135150,6,NULL,NULL,2019,NULL,NULL
1253,N19133501,6,NULL,NULL,2019,NULL,NULL
1254,N19134433,6,NULL,NULL,2019,NULL,NULL
1256,N19133847,6,NULL,NULL,2019,NULL,NULL
1257,N19132407,4,NULL,NULL,2019,NULL,NULL
1258,N19137900,4,NULL,NULL,2019,NULL,NULL
1259,N19131732,4,0202-02-01,NULL,2019,30,NULL
1260,N19130095,6,NULL,NULL,2019,NULL,NULL
1261,N19139995,6,NULL,NULL,2019,NULL,NULL
1262,N19138028,4,NULL,NULL,2019,NULL,NULL
1263,N19131706,6,NULL,NULL,2019,NULL,NULL
1265,N19139204,4,NULL,NULL,2019,NULL,NULL
1266,N19138078,6,NULL,NULL,2019,NULL,NULL
1267,N19137626,4,NULL,NULL,2019,NULL,NULL
1268,N18236807,8,NULL,NULL,2018,NULL,NULL
1269,N19130737,6,NULL,NULL,2019,NULL,NULL
1270,N19131738,6,NULL,NULL,2019,NULL,NULL
1271,N18137527,8,NULL,NULL,2018,NULL,NULL
1272,N19138620,6,NULL,NULL,2019,NULL,NULL
1273,N19138035,6,NULL,NULL,2019,NULL,NULL
1275,N19135640,6,NULL,NULL,2019,NULL,NULL
1276,N19146490,11,NULL,NULL,2019,34,NULL
1277,N18238744,8,NULL,NULL,2018,NULL,NULL
1278,N19139842,4,NULL,NULL,2019,NULL,NULL
1283,21911729,2,31.08.2023,3.01,2019,8,NULL
1284,21911752,2,10.10.2024,3.45,2019,8,NULL
1285,N19138481,6,NULL,NULL,2019,NULL,NULL
1286,N18232927,4,NULL,NULL,2018,NULL,NULL
1287,N19135155,6,NULL,NULL,2019,NULL,NULL
1288,N19235889,6,NULL,NULL,2020,NULL,NULL
1289,N19137942,8,NULL,NULL,2019,NULL,NULL
1290,N19232876,6,NULL,NULL,2020,NULL,NULL
1291,N19231217,6,NULL,NULL,2020,NULL,NULL
1292,N19236145,6,NULL,NULL,2020,NULL,NULL
1293,N19137504,8,NULL,NULL,2019,NULL,NULL
1294,N19238238,6,NULL,NULL,2020,NULL,NULL
1295,N19132590,8,NULL,NULL,2019,NULL,NULL
1297,N19233459,6,NULL,NULL,2020,NULL,NULL
1298,N19232403,6,NULL,NULL,2020,NULL,NULL
1299,N19238320,6,NULL,NULL,2020,NULL,NULL
1300,N19234461,8,NULL,NULL,2020,NULL,NULL
1301,N19230710,6,NULL,NULL,2020,NULL,NULL
1302,N19133903,8,NULL,NULL,2019,NULL,NULL
1303,N19237593,6,NULL,NULL,2020,NULL,NULL
1304,N19235096,6,NULL,NULL,2020,NULL,NULL
1305,N19234207,6,NULL,NULL,2020,NULL,NULL
1306,N19234411,6,NULL,NULL,2020,NULL,NULL
1307,N19235909,8,NULL,NULL,2020,NULL,NULL
1308,N19232667,6,NULL,NULL,2020,NULL,NULL
1309,N19236827,6,NULL,NULL,2020,NULL,NULL
1310,N19234948,6,NULL,NULL,2020,NULL,NULL
1311,N19236564,6,NULL,NULL,2020,NULL,NULL
1312,N19237978,6,NULL,NULL,2020,NULL,NULL
1313,N19232844,6,NULL,NULL,2020,NULL,NULL
1314,N19231023,6,NULL,NULL,2020,NULL,NULL
1315,N19236140,6,NULL,NULL,2020,NULL,NULL
1316,N19237795,6,NULL,NULL,2020,NULL,NULL
1318,N19239803,6,NULL,NULL,2020,NULL,NULL
1319,N19237654,8,NULL,NULL,2020,NULL,NULL
1320,N19133110,8,NULL,NULL,2019,NULL,NULL
1321,N19234938,6,NULL,NULL,2020,NULL,NULL
1323,N19131764,8,NULL,NULL,2019,NULL,NULL
1324,N19230250,6,NULL,NULL,2020,NULL,NULL
1325,N19237723,8,NULL,NULL,2020,NULL,NULL
1326,N19238119,6,NULL,NULL,2020,NULL,NULL
1327,N19234724,6,NULL,NULL,2020,NULL,NULL
1328,N19233659,8,NULL,NULL,2020,NULL,NULL
1329,N19239149,8,NULL,NULL,2020,NULL,NULL
1330,N19236200,8,NULL,NULL,2020,NULL,NULL
1331,N19132696,8,NULL,NULL,2020,NULL,NULL
1332,N19231979,6,NULL,NULL,2020,NULL,NULL
1335,N19134205,8,NULL,NULL,2019,NULL,NULL
1343,N19232767,8,NULL,NULL,2020,NULL,NULL
1344,N19137565,8,NULL,NULL,2019,NULL,NULL
1345,N19137576,8,NULL,NULL,2019,NULL,NULL
1346,N19133607,8,NULL,NULL,2019,NULL,NULL
1348,N19239897,8,NULL,NULL,2020,NULL,NULL
1350,N19238006,8,NULL,NULL,2020,NULL,NULL
1353,N19232329,9,NULL,NULL,2020,NULL,NULL
1357,N19135542,8,NULL,NULL,2019,NULL,NULL
1359,N19138317,8,NULL,NULL,2019,NULL,NULL
